open,low,high,close,change_amount,change_percent,gregorian_date,jalali_date,date
1100000.0,1082000.0,1128000.0,1120000.0,,,2013/08/28,1392/06/06,2013-08-28
1120000.0,1110000.0,1120000.0,1110000.0,10000.0,0.9,2013/08/31,1392/06/09,2013-08-31
1110000.0,1110000.0,1110000.0,1110000.0,,,2013/09/01,1392/06/10,2013-09-01
1140000.0,1130000.0,1140000.0,1140000.0,30000.0,2.7,2013/09/03,1392/06/12,2013-09-03
1130000.0,1130000.0,1140000.0,1140000.0,,,2013/09/04,1392/06/13,2013-09-04
1140000.0,1140000.0,1140000.0,1140000.0,,,2013/09/05,1392/06/14,2013-09-05
1110000.0,1110000.0,1120000.0,1120000.0,20000.0,1.79,2013/09/07,1392/06/16,2013-09-07
1120000.0,1110000.0,1130000.0,1110000.0,10000.0,0.9,2013/09/08,1392/06/17,2013-09-08
1100000.0,1070000.0,1100000.0,1070000.0,40000.0,3.74,2013/09/09,1392/06/18,2013-09-09
1070000.0,1055000.0,1070000.0,1055000.0,15000.0,1.42,2013/09/10,1392/06/19,2013-09-10
1050000.0,1040000.0,1050000.0,1040000.0,15000.0,1.44,2013/09/11,1392/06/20,2013-09-11
1040000.0,1040000.0,1040000.0,1040000.0,,,2013/09/12,1392/06/21,2013-09-12
1010000.0,1010000.0,1020000.0,1020000.0,20000.0,1.96,2013/09/14,1392/06/23,2013-09-14
1020000.0,980000.0,1020000.0,990000.0,30000.0,3.03,2013/09/15,1392/06/24,2013-09-15
983000.0,980000.0,983000.0,980000.0,10000.0,1.02,2013/09/16,1392/06/25,2013-09-16
980000.0,980000.0,980000.0,980000.0,,,2013/09/17,1392/06/26,2013-09-17
1009000.0,979000.0,1025000.0,997000.0,23000.0,2.31,2013/09/18,1392/06/27,2013-09-18
950000.0,940000.0,960000.0,950000.0,47000.0,4.95,2013/09/21,1392/06/30,2013-09-21
950000.0,950000.0,960000.0,960000.0,10000.0,1.05,2013/09/22,1392/06/31,2013-09-22
940000.0,940000.0,950000.0,950000.0,10000.0,1.05,2013/09/23,1392/07/01,2013-09-23
990000.0,990000.0,990000.0,990000.0,40000.0,4.21,2013/09/24,1392/07/02,2013-09-24
990000.0,990000.0,1000000.0,990000.0,,,2013/09/25,1392/07/03,2013-09-25
990000.0,990000.0,990000.0,990000.0,,,2013/09/26,1392/07/04,2013-09-26
990000.0,990000.0,1010000.0,1010000.0,20000.0,2.02,2013/09/28,1392/07/06,2013-09-28
1000000.0,990000.0,1000000.0,990000.0,20000.0,2.02,2013/09/29,1392/07/07,2013-09-29
990000.0,980000.0,1000000.0,980000.0,10000.0,1.02,2013/09/30,1392/07/08,2013-09-30
970000.0,970000.0,980000.0,980000.0,,,2013/10/01,1392/07/09,2013-10-01
980000.0,965000.0,997000.0,980000.0,,,2013/10/02,1392/07/10,2013-10-02
990000.0,990000.0,990000.0,990000.0,10000.0,1.02,2013/10/05,1392/07/13,2013-10-05
980000.0,980000.0,980000.0,980000.0,10000.0,1.02,2013/10/06,1392/07/14,2013-10-06
990000.0,980000.0,990000.0,990000.0,10000.0,1.02,2013/10/07,1392/07/15,2013-10-07
980000.0,980000.0,980000.0,980000.0,10000.0,1.02,2013/10/08,1392/07/16,2013-10-08
980000.0,952000.0,986000.0,969000.0,11000.0,1.14,2013/10/09,1392/07/17,2013-10-09
950000.0,950000.0,950000.0,950000.0,19000.0,2.0,2013/10/12,1392/07/20,2013-10-12
950000.0,950000.0,960000.0,960000.0,10000.0,1.05,2013/10/13,1392/07/21,2013-10-13
960000.0,950000.0,960000.0,950000.0,10000.0,1.05,2013/10/14,1392/07/22,2013-10-14
950000.0,950000.0,950000.0,950000.0,,,2013/10/15,1392/07/23,2013-10-15
970000.0,970000.0,970000.0,970000.0,20000.0,2.11,2013/10/17,1392/07/25,2013-10-17
980000.0,970000.0,980000.0,970000.0,,,2013/10/19,1392/07/27,2013-10-19
977000.0,967000.0,997000.0,983000.0,13000.0,1.34,2013/10/20,1392/07/28,2013-10-20
972000.0,951000.0,981000.0,971000.0,12000.0,1.24,2013/10/21,1392/07/29,2013-10-21
988000.0,971000.0,995000.0,977000.0,6000.0,0.62,2013/10/22,1392/07/30,2013-10-22
990000.0,990000.0,990000.0,990000.0,13000.0,1.33,2013/10/26,1392/08/04,2013-10-26
990000.0,990000.0,990000.0,990000.0,,,2013/10/27,1392/08/05,2013-10-27
990000.0,990000.0,990000.0,990000.0,,,2013/10/28,1392/08/06,2013-10-28
990000.0,990000.0,990000.0,990000.0,,,2013/10/29,1392/08/07,2013-10-29
990000.0,980000.0,990000.0,980000.0,10000.0,1.02,2013/10/30,1392/08/08,2013-10-30
980000.0,980000.0,980000.0,980000.0,,,2013/10/31,1392/08/09,2013-10-31
970000.0,970000.0,980000.0,980000.0,,,2013/11/02,1392/08/11,2013-11-02
980000.0,970000.0,980000.0,970000.0,10000.0,1.03,2013/11/03,1392/08/12,2013-11-03
970000.0,970000.0,970000.0,970000.0,,,2013/11/04,1392/08/13,2013-11-04
970000.0,970000.0,970000.0,970000.0,,,2013/11/05,1392/08/14,2013-11-05
970000.0,970000.0,970000.0,970000.0,,,2013/11/06,1392/08/15,2013-11-06
970000.0,970000.0,970000.0,970000.0,,,2013/11/07,1392/08/16,2013-11-07
950000.0,950000.0,950000.0,950000.0,20000.0,2.11,2013/11/09,1392/08/18,2013-11-09
950000.0,950000.0,950000.0,950000.0,,,2013/11/10,1392/08/19,2013-11-10
950000.0,950000.0,950000.0,950000.0,,,2013/11/11,1392/08/20,2013-11-11
950000.0,950000.0,950000.0,950000.0,,,2013/11/12,1392/08/21,2013-11-12
950000.0,950000.0,950000.0,950000.0,,,2013/11/16,1392/08/25,2013-11-16
940000.0,940000.0,940000.0,940000.0,10000.0,1.06,2013/11/17,1392/08/26,2013-11-17
930000.0,930000.0,940000.0,940000.0,,,2013/11/18,1392/08/27,2013-11-18
940000.0,930000.0,940000.0,930000.0,10000.0,1.08,2013/11/19,1392/08/28,2013-11-19
920000.0,920000.0,920000.0,920000.0,10000.0,1.09,2013/11/20,1392/08/29,2013-11-20
920000.0,920000.0,920000.0,920000.0,,,2013/11/21,1392/08/30,2013-11-21
910000.0,860000.0,910000.0,860000.0,60000.0,6.98,2013/11/23,1392/09/02,2013-11-23
850000.0,850000.0,860000.0,860000.0,,,2013/11/24,1392/09/03,2013-11-24
880000.0,880000.0,890000.0,890000.0,30000.0,3.49,2013/11/25,1392/09/04,2013-11-25
880000.0,880000.0,900000.0,890000.0,,,2013/11/26,1392/09/05,2013-11-26
890000.0,880000.0,890000.0,880000.0,10000.0,1.14,2013/11/27,1392/09/06,2013-11-27
880000.0,880000.0,880000.0,880000.0,,,2013/11/28,1392/09/07,2013-11-28
900000.0,890000.0,900000.0,890000.0,10000.0,1.14,2013/11/30,1392/09/09,2013-11-30
890000.0,890000.0,890000.0,890000.0,,,2013/12/01,1392/09/10,2013-12-01
880000.0,870000.0,880000.0,880000.0,10000.0,1.14,2013/12/02,1392/09/11,2013-12-02
880000.0,880000.0,880000.0,880000.0,,,2013/12/03,1392/09/12,2013-12-03
890000.0,880000.0,890000.0,890000.0,10000.0,1.14,2013/12/04,1392/09/13,2013-12-04
890000.0,890000.0,890000.0,890000.0,,,2013/12/05,1392/09/14,2013-12-05
880000.0,880000.0,890000.0,890000.0,,,2013/12/07,1392/09/16,2013-12-07
890000.0,890000.0,890000.0,890000.0,,,2013/12/08,1392/09/17,2013-12-08
890000.0,890000.0,900000.0,900000.0,10000.0,1.12,2013/12/09,1392/09/18,2013-12-09
900000.0,900000.0,900000.0,900000.0,,,2013/12/10,1392/09/19,2013-12-10
900000.0,872000.0,910000.0,890000.0,,,2013/12/11,1392/09/20,2013-12-11
900000.0,900000.0,900000.0,900000.0,10000.0,1.12,2013/12/14,1392/09/23,2013-12-14
890000.0,890000.0,890000.0,890000.0,10000.0,1.12,2013/12/15,1392/09/24,2013-12-15
890000.0,890000.0,890000.0,890000.0,,,2013/12/16,1392/09/25,2013-12-16
890000.0,890000.0,890000.0,890000.0,,,2013/12/17,1392/09/26,2013-12-17
890000.0,880000.0,890000.0,880000.0,10000.0,1.14,2013/12/18,1392/09/27,2013-12-18
880000.0,880000.0,880000.0,880000.0,,,2013/12/19,1392/09/28,2013-12-19
870000.0,870000.0,870000.0,870000.0,10000.0,1.15,2013/12/21,1392/09/30,2013-12-21
880000.0,880000.0,880000.0,880000.0,10000.0,1.15,2013/12/22,1392/10/01,2013-12-22
880000.0,868000.0,887000.0,879000.0,9000.0,1.03,2013/12/24,1392/10/03,2013-12-24
880000.0,880000.0,880000.0,880000.0,1000.0,0.11,2013/12/26,1392/10/05,2013-12-26
890000.0,890000.0,900000.0,900000.0,20000.0,2.27,2013/12/28,1392/10/07,2013-12-28
890000.0,890000.0,890000.0,890000.0,10000.0,1.12,2013/12/29,1392/10/08,2013-12-29
890000.0,890000.0,890000.0,890000.0,,,2013/12/30,1392/10/09,2013-12-30
892000.0,884000.0,915000.0,899000.0,9000.0,1.01,2013/12/31,1392/10/10,2013-12-31
900000.0,900000.0,900000.0,900000.0,1000.0,0.11,2014/01/04,1392/10/14,2014-01-04
900000.0,900000.0,900000.0,900000.0,,,2014/01/05,1392/10/15,2014-01-05
900000.0,900000.0,900000.0,900000.0,,,2014/01/06,1392/10/16,2014-01-06
900000.0,900000.0,900000.0,900000.0,,,2014/01/07,1392/10/17,2014-01-07
900000.0,900000.0,900000.0,900000.0,,,2014/01/08,1392/10/18,2014-01-08
900000.0,900000.0,900000.0,900000.0,,,2014/01/09,1392/10/19,2014-01-09
910000.0,910000.0,910000.0,910000.0,10000.0,1.11,2014/01/11,1392/10/21,2014-01-11
890000.0,890000.0,890000.0,890000.0,20000.0,2.25,2014/01/12,1392/10/22,2014-01-12
900000.0,890000.0,900000.0,890000.0,,,2014/01/13,1392/10/23,2014-01-13
890000.0,890000.0,890000.0,890000.0,,,2014/01/14,1392/10/24,2014-01-14
890000.0,890000.0,890000.0,890000.0,,,2014/01/15,1392/10/25,2014-01-15
890000.0,890000.0,890000.0,890000.0,,,2014/01/16,1392/10/26,2014-01-16
890000.0,890000.0,890000.0,890000.0,,,2014/01/18,1392/10/28,2014-01-18
878000.0,878000.0,878000.0,878000.0,12000.0,1.37,2014/01/20,1392/10/30,2014-01-20
878000.0,878000.0,882000.0,882000.0,4000.0,0.46,2014/01/21,1392/11/01,2014-01-21
882000.0,882000.0,882000.0,882000.0,,,2014/01/22,1392/11/02,2014-01-22
882000.0,882000.0,882000.0,882000.0,,,2014/01/23,1392/11/03,2014-01-23
886700.0,877100.0,906400.0,889400.0,7400.0,0.84,2014/01/25,1392/11/05,2014-01-25
888500.0,870800.0,899200.0,884700.0,4700.0,0.53,2014/01/26,1392/11/06,2014-01-26
883400.0,875400.0,896700.0,884200.0,500.0,0.06,2014/01/27,1392/11/07,2014-01-27
884400.0,876600.0,901000.0,887600.0,3400.0,0.38,2014/01/28,1392/11/08,2014-01-28
886800.0,881400.0,903600.0,890200.0,2600.0,0.29,2014/01/29,1392/11/09,2014-01-29
890620.0,890620.0,894550.0,892240.0,2040.0,0.23,2014/02/01,1392/11/12,2014-02-01
892240.0,892240.0,898700.0,897550.0,5310.0,0.6,2014/02/02,1392/11/13,2014-02-02
897550.0,895470.0,898010.0,895930.0,1620.0,0.18,2014/02/03,1392/11/14,2014-02-03
895930.0,895930.0,902630.0,898470.0,2540.0,0.28,2014/02/04,1392/11/15,2014-02-04
898470.0,897550.0,901930.0,898930.0,460.0,0.05,2014/02/05,1392/11/16,2014-02-05
898930.0,898930.0,898930.0,898930.0,,,2014/02/06,1392/11/17,2014-02-06
906320.0,900780.0,906320.0,902160.0,3230.0,0.36,2014/02/08,1392/11/19,2014-02-08
902160.0,902160.0,911860.0,907710.0,5550.0,0.62,2014/02/09,1392/11/20,2014-02-09
907710.0,907710.0,918320.0,918320.0,10610.0,1.17,2014/02/10,1392/11/21,2014-02-10
928940.0,923400.0,934480.0,932870.0,14550.0,1.58,2014/02/12,1392/11/23,2014-02-12
932870.0,932870.0,932870.0,932870.0,,,2014/02/13,1392/11/24,2014-02-13
955720.0,952490.0,958030.0,953410.0,20540.0,2.2,2014/02/15,1392/11/26,2014-02-15
953410.0,953410.0,961490.0,960340.0,6930.0,0.73,2014/02/16,1392/11/27,2014-02-16
960340.0,950640.0,960340.0,954800.0,5540.0,0.58,2014/02/17,1392/11/28,2014-02-17
954800.0,951110.0,955720.0,955720.0,920.0,0.1,2014/02/18,1392/11/29,2014-02-18
955720.0,948800.0,955720.0,951110.0,4610.0,0.48,2014/02/19,1392/11/30,2014-02-19
951110.0,951110.0,951110.0,951110.0,,,2014/02/20,1392/12/01,2014-02-20
958030.0,957800.0,959190.0,957800.0,6690.0,0.7,2014/02/22,1392/12/03,2014-02-22
957800.0,957800.0,976500.0,975110.0,17310.0,1.81,2014/02/23,1392/12/04,2014-02-23
975110.0,974190.0,992660.0,981580.0,6470.0,0.66,2014/02/24,1392/12/05,2014-02-24
982730.0,968650.0,985730.0,969570.0,12010.0,1.24,2014/02/25,1392/12/06,2014-02-25
969570.0,966110.0,977190.0,974880.0,5310.0,0.55,2014/02/26,1392/12/07,2014-02-26
974880.0,974880.0,974880.0,974880.0,,,2014/02/27,1392/12/08,2014-02-27
978350.0,978350.0,985730.0,983190.0,8310.0,0.85,2014/03/01,1392/12/10,2014-03-01
983190.0,983190.0,1016900.0,1012300.0,29110.0,2.96,2014/03/02,1392/12/11,2014-03-02
1012300.0,984580.0,1012300.0,989890.0,22410.0,2.26,2014/03/03,1392/12/12,2014-03-03
989890.0,986890.0,994970.0,993120.0,3230.0,0.33,2014/03/04,1392/12/13,2014-03-04
993120.0,984350.0,997970.0,997740.0,4620.0,0.47,2014/03/05,1392/12/14,2014-03-05
997740.0,997740.0,997740.0,997740.0,,,2014/03/06,1392/12/15,2014-03-06
985730.0,975810.0,992660.0,988500.0,9240.0,0.93,2014/03/08,1392/12/17,2014-03-08
988500.0,982960.0,994740.0,993810.0,5310.0,0.54,2014/03/09,1392/12/18,2014-03-09
993810.0,985730.0,1005600.0,990350.0,3460.0,0.35,2014/03/10,1392/12/19,2014-03-10
990350.0,990120.0,1003000.0,993810.0,3460.0,0.35,2014/03/11,1392/12/20,2014-03-11
993810.0,993810.0,1001900.0,999580.0,5770.0,0.58,2014/03/12,1392/12/21,2014-03-12
999580.0,999580.0,999580.0,999580.0,,,2014/03/13,1392/12/22,2014-03-13
1000700.0,991500.0,1004200.0,1000000.0,420.0,0.04,2014/03/15,1392/12/24,2014-03-15
1000000.0,988040.0,1000000.0,988500.0,11500.0,1.16,2014/03/16,1392/12/25,2014-03-16
988500.0,975810.0,988500.0,976730.0,11770.0,1.21,2014/03/17,1392/12/26,2014-03-17
976730.0,970730.0,977650.0,970730.0,6000.0,0.62,2014/03/18,1392/12/27,2014-03-18
970730.0,969570.0,978810.0,976500.0,5770.0,0.59,2014/03/19,1392/12/28,2014-03-19
970730.0,970730.0,976500.0,971880.0,4620.0,0.48,2014/03/25,1393/01/05,2014-03-25
971880.0,969570.0,971880.0,969570.0,2310.0,0.24,2014/03/26,1393/01/06,2014-03-26
969570.0,969570.0,969570.0,969570.0,,,2014/03/27,1393/01/07,2014-03-27
965420.0,964490.0,966800.0,965420.0,4150.0,0.43,2014/03/29,1393/01/09,2014-03-29
965420.0,964960.0,968420.0,966800.0,1380.0,0.14,2014/03/30,1393/01/10,2014-03-30
966800.0,964960.0,966800.0,964960.0,1840.0,0.19,2014/03/31,1393/01/11,2014-03-31
970730.0,966110.0,970730.0,968880.0,3920.0,0.41,2014/04/05,1393/01/16,2014-04-05
968880.0,964960.0,970730.0,970270.0,1390.0,0.14,2014/04/06,1393/01/17,2014-04-06
970270.0,970270.0,984580.0,982500.0,12230.0,1.26,2014/04/07,1393/01/18,2014-04-07
988040.0,980890.0,992660.0,982730.0,230.0,0.02,2014/04/08,1393/01/19,2014-04-08
982730.0,982730.0,990350.0,990350.0,7620.0,0.78,2014/04/09,1393/01/20,2014-04-09
990350.0,990350.0,990350.0,990350.0,,,2014/04/10,1393/01/21,2014-04-10
992660.0,992660.0,1000700.0,999580.0,9230.0,0.93,2014/04/12,1393/01/23,2014-04-12
999580.0,999580.0,1008800.0,1007700.0,8120.0,0.81,2014/04/13,1393/01/24,2014-04-13
1007700.0,999580.0,1007700.0,1001900.0,5800.0,0.58,2014/04/14,1393/01/25,2014-04-14
1001900.0,1001900.0,1007700.0,1004200.0,2300.0,0.23,2014/04/15,1393/01/26,2014-04-15
1004200.0,1000700.0,1004200.0,1000700.0,3500.0,0.35,2014/04/16,1393/01/27,2014-04-16
1000700.0,1000700.0,1000700.0,1000700.0,,,2014/04/17,1393/01/28,2014-04-17
1001900.0,1001900.0,1005400.0,1004200.0,3500.0,0.35,2014/04/19,1393/01/30,2014-04-19
1004200.0,999580.0,1007700.0,1007700.0,3500.0,0.35,2014/04/20,1393/01/31,2014-04-20
1007700.0,1007700.0,1022700.0,1016900.0,9200.0,0.91,2014/04/21,1393/02/01,2014-04-21
1024040.0,1000570.0,1029670.0,1018710.0,10.0,,2014/04/22,1393/02/02,2014-04-22
1027430.0,1009950.0,1035540.0,1025750.0,7040.0,0.69,2014/04/23,1393/02/03,2014-04-23
1032800.0,1032800.0,1063800.0,1059100.0,33350.0,3.25,2014/04/26,1393/02/06,2014-04-26
1057300.0,1038100.0,1063800.0,1038800.0,20300.0,1.95,2014/04/27,1393/02/07,2014-04-27
1039290.0,1030520.0,1048060.0,1037440.0,1360.0,0.13,2014/04/28,1393/02/08,2014-04-28
1036520.0,1031900.0,1041140.0,1035370.0,2070.0,0.2,2014/04/29,1393/02/09,2014-04-29
1033410.0,1031440.0,1035370.0,1035370.0,,,2014/04/30,1393/02/10,2014-04-30
1035370.0,1035370.0,1035370.0,1035370.0,,,2014/05/01,1393/02/11,2014-05-01
1043220.0,1037210.0,1049220.0,1037680.0,2310.0,0.22,2014/05/03,1393/02/13,2014-05-03
1040330.0,1035370.0,1045290.0,1043450.0,5770.0,0.56,2014/05/04,1393/02/14,2014-05-04
1041720.0,1036520.0,1046910.0,1036520.0,6930.0,0.67,2014/05/05,1393/02/15,2014-05-05
1032950.0,1028210.0,1037680.0,1029130.0,7390.0,0.72,2014/05/06,1393/02/16,2014-05-06
1021860.0,1014590.0,1029130.0,1016210.0,12920.0,1.27,2014/05/07,1393/02/17,2014-05-07
1016210.0,1016210.0,1016210.0,1016210.0,,,2014/05/08,1393/02/18,2014-05-08
994510.0,988740.0,1000280.0,993120.0,23090.0,2.32,2014/05/10,1393/02/20,2014-05-10
999820.0,990350.0,1009280.0,1005360.0,12240.0,1.23,2014/05/11,1393/02/21,2014-05-11
1005360.0,1005360.0,1005360.0,1005360.0,,,2014/05/12,1393/02/22,2014-05-12
1008470.0,1004200.0,1012740.0,1007430.0,2070.0,0.21,2014/05/14,1393/02/24,2014-05-14
1007430.0,1007430.0,1007430.0,1007430.0,,,2014/05/15,1393/02/25,2014-05-15
1012280.0,1006510.0,1018050.0,1008590.0,1160.0,0.12,2014/05/17,1393/02/27,2014-05-17
1013780.0,1012970.0,1014590.0,1012970.0,4380.0,0.43,2014/05/18,1393/02/28,2014-05-18
1005820.0,1001660.0,1009970.0,1006510.0,6460.0,0.64,2014/05/19,1393/02/29,2014-05-19
1009510.0,1007660.0,1011360.0,1008820.0,2310.0,0.23,2014/05/20,1393/02/30,2014-05-20
1006980.0,996000.0,1014780.0,1009740.0,460.0,0.05,2014/05/21,1393/02/31,2014-05-21
1006276.0,1000439.0,1012076.0,1006340.0,3400.0,0.34,2014/05/23,1393/03/02,2014-05-23
990919.0,984279.0,1008479.0,1002066.0,4904.0,0.49,2014/05/25,1393/03/04,2014-05-25
978360.0,963488.0,988304.0,979198.0,3532.0,0.36,2014/05/28,1393/03/07,2014-05-28
978930.0,978120.0,979730.0,979730.0,532.0,0.05,2014/05/31,1393/03/10,2014-05-31
977190.0,974420.0,979960.0,978810.0,920.0,0.09,2014/06/01,1393/03/11,2014-06-01
978056.0,960842.0,987347.0,974189.0,4621.0,0.47,2014/06/02,1393/03/12,2014-06-02
964850.0,962190.0,967500.0,966110.0,8079.0,0.84,2014/06/07,1393/03/17,2014-06-07
967150.0,963800.0,970500.0,963800.0,2310.0,0.24,2014/06/08,1393/03/18,2014-06-08
959530.0,957570.0,961490.0,961490.0,2310.0,0.24,2014/06/09,1393/03/19,2014-06-09
972000.0,969110.0,974880.0,972110.0,10620.0,1.1,2014/06/10,1393/03/20,2014-06-10
978493.0,965990.0,993757.0,975452.0,102.0,0.01,2014/06/11,1393/03/21,2014-06-11
976620.0,973270.0,979960.0,978120.0,2668.0,0.27,2014/06/14,1393/03/24,2014-06-14
975460.0,971650.0,979270.0,971880.0,6240.0,0.64,2014/06/15,1393/03/25,2014-06-15
965420.0,958490.0,972340.0,968420.0,3460.0,0.36,2014/06/16,1393/03/26,2014-06-16
969920.0,966800.0,973040.0,969110.0,690.0,0.07,2014/06/17,1393/03/27,2014-06-17
984752.0,974806.0,1014446.0,995629.0,22589.0,2.32,2014/06/18,1393/03/28,2014-06-18
994860.0,992430.0,997280.0,993810.0,1819.0,0.18,2014/06/21,1393/03/31,2014-06-21
991510.0,988040.0,994970.0,988040.0,5770.0,0.58,2014/06/22,1393/04/01,2014-06-22
988620.0,982960.0,994280.0,991970.0,3930.0,0.4,2014/06/23,1393/04/02,2014-06-23
987240.0,984580.0,989890.0,988500.0,3470.0,0.35,2014/06/24,1393/04/03,2014-06-24
979809.0,972852.0,994691.0,981442.0,4518.0,0.46,2014/06/25,1393/04/04,2014-06-25
980567.0,968950.0,995177.0,978145.0,3297.0,0.34,2014/06/27,1393/04/06,2014-06-27
981587.0,971354.0,990519.0,978005.0,140.0,0.01,2014/06/28,1393/04/07,2014-06-28
984842.0,978172.0,1004538.0,984572.0,6567.0,0.67,2014/06/29,1393/04/08,2014-06-29
979887.0,966391.0,996839.0,978228.0,6344.0,0.65,2014/06/30,1393/04/09,2014-06-30
979006.0,974013.0,993669.0,984221.0,5993.0,0.61,2014/07/01,1393/04/10,2014-07-01
985432.0,960993.0,999917.0,974737.0,9484.0,0.97,2014/07/02,1393/04/11,2014-07-02
969230.0,965650.0,972810.0,969110.0,5627.0,0.58,2014/07/05,1393/04/14,2014-07-05
967610.0,965880.0,969340.0,967960.0,1150.0,0.12,2014/07/06,1393/04/15,2014-07-06
973850.0,968420.0,979270.0,973270.0,5310.0,0.55,2014/07/07,1393/04/16,2014-07-07
975120.0,973270.0,976960.0,975350.0,2080.0,0.21,2014/07/08,1393/04/17,2014-07-08
981341.0,970448.0,995705.0,984580.0,,,2014/07/09,1393/04/18,2014-07-09
985730.0,982960.0,988500.0,986660.0,2080.0,0.21,2014/07/12,1393/04/21,2014-07-12
978700.0,972810.0,984580.0,974190.0,12470.0,1.28,2014/07/13,1393/04/22,2014-07-13
971190.0,968880.0,973500.0,970040.0,4150.0,0.43,2014/07/14,1393/04/23,2014-07-14
967850.0,964960.0,970730.0,970730.0,690.0,0.07,2014/07/15,1393/04/24,2014-07-15
972208.0,961359.0,977652.0,972052.0,298.0,0.03,2014/07/16,1393/04/25,2014-07-16
971890.0,970730.0,973040.0,971650.0,402.0,0.04,2014/07/20,1393/04/29,2014-07-20
968770.0,966800.0,970730.0,970730.0,920.0,0.09,2014/07/21,1393/04/30,2014-07-21
969810.0,967270.0,972340.0,971420.0,690.0,0.07,2014/07/22,1393/04/31,2014-07-22
972780.0,958390.0,989210.0,972300.0,1800.0,0.19,2014/07/23,1393/05/01,2014-07-23
975120.0,974190.0,976040.0,974880.0,2580.0,0.27,2014/07/26,1393/05/04,2014-07-26
972868.0,953517.0,988920.0,972580.0,,,2014/07/27,1393/05/05,2014-07-27
969504.0,949532.0,984206.0,971288.0,1292.0,0.13,2014/07/30,1393/05/08,2014-07-30
972460.0,970270.0,974650.0,973270.0,1982.0,0.2,2014/08/02,1393/05/11,2014-08-02
974540.0,973040.0,976040.0,973960.0,690.0,0.07,2014/08/03,1393/05/12,2014-08-03
971890.0,970270.0,973500.0,970270.0,3690.0,0.38,2014/08/04,1393/05/13,2014-08-04
972930.0,970270.0,975580.0,975580.0,5310.0,0.55,2014/08/05,1393/05/14,2014-08-05
976465.0,959653.0,981542.0,973773.0,43.0,,2014/08/06,1393/05/15,2014-08-06
979040.0,976730.0,981340.0,977880.0,4107.0,0.42,2014/08/09,1393/05/18,2014-08-09
975580.0,974430.0,976730.0,975580.0,2300.0,0.24,2014/08/10,1393/05/19,2014-08-10
976640.0,975580.0,977700.0,976730.0,1150.0,0.12,2014/08/11,1393/05/20,2014-08-11
975580.0,974430.0,976730.0,976730.0,,,2014/08/12,1393/05/21,2014-08-12
974373.0,965510.0,979244.0,971339.0,5391.0,0.56,2014/08/13,1393/05/22,2014-08-13
969820.0,968660.0,970970.0,968660.0,2679.0,0.28,2014/08/16,1393/05/25,2014-08-16
967510.0,966350.0,968660.0,967510.0,1150.0,0.12,2014/08/17,1393/05/26,2014-08-17
968090.0,967510.0,968660.0,968660.0,1150.0,0.12,2014/08/18,1393/05/27,2014-08-18
965780.0,964050.0,967510.0,964050.0,4610.0,0.48,2014/08/19,1393/05/28,2014-08-19
957098.0,947527.0,964645.0,958797.0,1667.0,0.17,2014/08/20,1393/05/29,2014-08-20
963470.0,961740.0,965200.0,964050.0,5253.0,0.55,2014/08/23,1393/06/01,2014-08-23
962900.0,960590.0,965200.0,964050.0,,,2014/08/24,1393/06/02,2014-08-24
967510.0,965200.0,969810.0,967510.0,3460.0,0.36,2014/08/25,1393/06/03,2014-08-25
965780.0,965200.0,966350.0,966350.0,1160.0,0.12,2014/08/26,1393/06/04,2014-08-26
970474.0,953587.0,989144.0,971559.0,1749.0,0.18,2014/08/27,1393/06/05,2014-08-27
973280.0,972120.0,974430.0,972120.0,561.0,0.06,2014/08/30,1393/06/08,2014-08-30
971550.0,970970.0,972120.0,970970.0,1150.0,0.12,2014/08/31,1393/06/09,2014-08-31
968660.0,967510.0,969810.0,968660.0,2310.0,0.24,2014/09/01,1393/06/10,2014-09-01
968660.0,967510.0,969810.0,968660.0,,,2014/09/02,1393/06/11,2014-09-02
968184.0,961697.0,974678.0,968576.0,1234.0,0.13,2014/09/03,1393/06/12,2014-09-03
965200.0,964050.0,966350.0,966350.0,2226.0,0.23,2014/09/06,1393/06/15,2014-09-06
966930.0,966350.0,967510.0,966350.0,,,2014/09/07,1393/06/16,2014-09-07
964630.0,964050.0,965200.0,964050.0,2300.0,0.24,2014/09/08,1393/06/17,2014-09-08
962900.0,961740.0,964050.0,962890.0,1160.0,0.12,2014/09/09,1393/06/18,2014-09-09
950507.0,930641.0,966386.0,958907.0,1683.0,0.18,2014/09/10,1393/06/19,2014-09-10
945600.0,943290.0,947900.0,946750.0,12157.0,1.28,2014/09/13,1393/06/22,2014-09-13
950790.0,947900.0,953670.0,952510.0,5760.0,0.61,2014/09/14,1393/06/23,2014-09-14
956550.0,936123.0,963245.0,952216.0,2604.0,0.27,2014/09/15,1393/06/24,2014-09-15
949391.0,937549.0,966100.0,943588.0,7772.0,0.82,2014/09/17,1393/06/26,2014-09-17
938100.0,935220.0,940980.0,938680.0,4908.0,0.52,2014/09/20,1393/06/29,2014-09-20
937530.0,936370.0,938680.0,937520.0,1160.0,0.12,2014/09/21,1393/06/30,2014-09-21
945020.0,938680.0,951360.0,946750.0,9230.0,0.98,2014/09/22,1393/06/31,2014-09-22
949630.0,947900.0,951360.0,947900.0,1150.0,0.12,2014/09/23,1393/07/01,2014-09-23
946383.0,927360.0,964303.0,949959.0,6669.0,0.71,2014/09/24,1393/07/02,2014-09-24
962320.0,960590.0,964050.0,964050.0,14091.0,1.48,2014/09/27,1393/07/05,2014-09-27
